,离职人数,疫情等级,月份,lunar_year,lunar_month,lunar_day,离职人数比,前一天在职人数,前一天离职人数
2021-01-02,0.0,1,1,2020,11,19,0.0,6832,0.0
2021-01-03,0.0,1,1,2020,11,20,0.0,6862,0.0
2021-01-04,36.0,1,1,2020,11,21,0.0,6862,0.0
2021-01-05,45.0,1,1,2020,11,22,0.0052716356714013765,6829,36.0
2021-01-06,36.0,1,1,2020,11,23,0.006624466362431915,6793,45.0
2021-01-07,89.0,1,1,2020,11,24,0.005306603773584905,6784,36.0
2021-01-08,67.0,1,1,2020,11,25,0.013251935675997618,6716,89.0
2021-01-09,31.0,1,1,2020,11,26,0.010046483730694257,6669,67.0
2021-01-10,0.0,1,1,2020,11,27,0.004663056558363418,6648,31.0
2021-01-11,68.0,1,1,2020,11,28,0.0,6667,0.0
2021-01-12,34.0,1,1,2020,11,29,0.010276560374792201,6617,68.0
2021-01-13,29.0,1,1,2020,12,1,0.005156984680721978,6593,34.0
2021-01-14,45.0,1,1,2020,12,2,0.004405286343612335,6583,29.0
2021-01-15,61.0,1,1,2020,12,3,0.0068608019515169994,6559,45.0
2021-01-16,31.0,1,1,2020,12,4,0.00933578206305479,6534,61.0
2021-01-17,0.0,1,1,2020,12,5,0.004758250191864927,6515,31.0
2021-01-18,63.0,1,1,2020,12,6,0.0,6523,0.0
2021-01-19,33.0,1,1,2020,12,7,0.009728227300802965,6476,63.0
2021-01-20,34.0,1,1,2020,12,8,0.005117866004962779,6448,33.0
2021-01-21,43.0,1,1,2020,12,9,0.005285247940307788,6433,34.0
2021-01-22,79.0,1,1,2020,12,10,0.006710362047440699,6408,43.0
2021-01-23,52.0,1,1,2020,12,11,0.012470402525651144,6335,79.0
2021-01-24,0.0,1,1,2020,12,12,0.00825658939345824,6298,52.0
2021-01-25,101.0,1,1,2020,12,13,0.0,6309,0.0
2021-01-26,24.0,1,1,2020,12,14,0.01624839124839125,6216,101.0
2021-01-27,36.0,1,1,2020,12,15,0.0038703434929850023,6201,24.0
2021-01-28,57.0,1,1,2020,12,16,0.005822416302765648,6183,36.0
2021-01-29,123.0,1,1,2020,12,17,0.009259259259259259,6156,57.0
2021-01-30,3.0,1,1,2020,12,18,0.02027027027027027,6068,123.0
2021-01-31,1.0,1,1,2020,12,19,0.0004909180166912126,6111,3.0
2021-02-01,31.0,1,2,2020,12,20,0.00016265452179570593,6148,1.0
2021-02-02,6.0,1,2,2020,12,21,0.005055446836268754,6132,31.0
2021-02-03,8.0,1,2,2020,12,22,0.0009759271307742355,6148,6.0
2021-02-04,23.0,1,2,2020,12,23,0.0012984905047881837,6161,8.0
2021-02-05,79.0,1,2,2020,12,24,0.003738013976921827,6153,23.0
2021-02-06,45.0,1,2,2020,12,25,0.01299555848001316,6079,79.0
2021-02-07,0.0,1,2,2020,12,26,0.007457739476300961,6034,45.0
2021-02-08,0.0,1,2,2020,12,27,0.0,6034,0.0
2021-02-09,0.0,1,2,2020,12,28,0.0,6034,0.0
2021-02-10,0.0,1,2,2020,12,29,0.0,6034,0.0
2021-02-11,0.0,1,2,2020,12,30,0.0,6034,0.0
2021-02-12,0.0,1,2,2021,1,1,0.0,6034,0.0
2021-02-13,0.0,1,2,2021,1,2,0.0,6034,0.0
2021-02-14,0.0,1,2,2021,1,3,0.0,6034,0.0
2021-02-15,0.0,1,2,2021,1,4,0.0,6034,0.0
2021-02-16,0.0,1,2,2021,1,5,0.0,6034,0.0
2021-02-17,0.0,1,2,2021,1,6,0.0,6034,0.0
2021-02-18,3.0,1,2,2021,1,7,0.0,6034,0.0
2021-02-19,11.0,1,2,2021,1,8,0.000497429945282706,6031,3.0
2021-02-20,15.0,1,2,2021,1,9,0.0018163804491413474,6056,11.0
2021-02-21,1.0,1,2,2021,1,10,0.0024719841793012527,6068,15.0
2021-02-22,23.0,1,2,2021,1,11,0.00016371971185330714,6108,1.0
2021-02-23,42.0,1,2,2021,1,12,0.003741662599642102,6147,23.0
2021-02-24,29.0,1,2,2021,1,13,0.0068314899154196486,6148,42.0
2021-02-25,79.0,1,2,2021,1,14,0.004702448516296417,6167,29.0
2021-02-26,97.0,1,2,2021,1,15,0.012779035910708508,6182,79.0
2021-02-27,50.0,1,2,2021,1,16,0.015762105947351317,6154,97.0
2021-02-28,0.0,1,2,2021,1,17,0.008128759551292473,6151,50.0
2021-03-01,26.0,1,3,2021,1,18,0.0,6197,0.0
2021-03-02,51.0,1,3,2021,1,19,0.004163330664531626,6245,26.0
2021-03-03,23.0,1,3,2021,1,20,0.00816130580892943,6249,51.0
2021-03-04,54.0,1,3,2021,1,21,0.003650793650793651,6300,23.0
2021-03-05,58.0,1,3,2021,1,22,0.00850125944584383,6352,54.0
2021-03-06,30.0,1,3,2021,1,23,0.00903990024937656,6416,58.0
2021-03-07,0.0,1,3,2021,1,24,0.00462178400862733,6491,30.0
2021-03-08,55.0,1,3,2021,1,25,0.0,6638,0.0
2021-03-09,51.0,1,3,2021,1,26,0.008221225710014948,6690,55.0
2021-03-10,45.0,1,3,2021,1,27,0.0075577949021932425,6748,51.0
2021-03-11,68.0,1,3,2021,1,28,0.006558810668998688,6861,45.0
2021-03-12,99.0,1,3,2021,1,29,0.009728183118741058,6990,68.0
2021-03-13,65.0,1,3,2021,2,1,0.014078498293515358,7032,99.0
2021-03-14,0.0,1,3,2021,2,2,0.009154929577464789,7100,65.0
2021-03-15,37.0,1,3,2021,2,3,0.0,7210,0.0
2021-03-16,95.0,1,3,2021,2,4,0.005080324042290265,7283,37.0
2021-03-17,67.0,1,3,2021,2,5,0.013101641152944422,7251,95.0
2021-03-18,99.0,1,3,2021,2,6,0.009134287661895025,7335,67.0
2021-03-19,119.0,1,3,2021,2,7,0.013310029577843507,7438,99.0
2021-03-20,65.0,1,3,2021,2,8,0.015803452855245682,7530,119.0
2021-03-21,0.0,1,3,2021,2,9,0.008513425016371971,7635,65.0
2021-03-22,59.0,1,3,2021,2,10,0.0,7804,0.0
2021-03-23,127.0,1,3,2021,2,11,0.007478767904677399,7889,59.0
2021-03-24,111.0,1,3,2021,2,12,0.016168045830681096,7855,127.0
2021-03-25,264.0,1,3,2021,2,13,0.01403996964330888,7906,111.0
2021-03-26,187.0,1,3,2021,2,14,0.03375527426160337,7821,264.0
2021-03-27,94.0,1,3,2021,2,15,0.024042170223707894,7778,187.0
2021-03-28,0.0,1,3,2021,2,16,0.01200817577925396,7828,94.0
2021-03-29,64.0,1,3,2021,2,17,0.0,7961,0.0
2021-03-30,110.0,1,3,2021,2,18,0.008095117632178092,7906,64.0
2021-03-31,53.0,1,3,2021,2,19,0.013836477987421384,7950,110.0
2021-04-01,30.0,1,4,2021,2,20,0.006596962907642519,8034,53.0
2021-04-02,105.0,1,4,2021,2,21,0.003678273663560569,8156,30.0
2021-04-03,152.0,1,4,2021,2,22,0.012911952779144122,8132,105.0
2021-04-04,0.0,1,4,2021,2,23,0.01888198757763975,8050,152.0
2021-04-05,1.0,1,4,2021,2,24,0.0,8050,0.0
2021-04-06,93.0,1,4,2021,2,25,0.00012265423770391266,8153,1.0
2021-04-07,44.0,1,4,2021,2,26,0.011448972054659608,8123,93.0
2021-04-08,126.0,1,4,2021,2,27,0.005375687232742822,8185,44.0
2021-04-09,194.0,1,4,2021,2,28,0.015377105198926043,8194,126.0
2021-04-10,102.0,1,4,2021,2,29,0.023900455833436,8117,194.0
2021-04-11,0.0,1,4,2021,2,30,0.012466389635785871,8182,102.0
2021-04-12,74.0,1,4,2021,3,1,0.0,8339,0.0
2021-04-13,107.0,1,4,2021,3,2,0.00884215557414267,8369,74.0
2021-04-14,91.0,1,4,2021,3,3,0.012876052948255114,8310,107.0
2021-04-15,122.0,1,4,2021,3,4,0.010898203592814371,8350,91.0
2021-04-16,103.0,1,4,2021,3,5,0.014563686283872508,8377,122.0
2021-04-17,67.0,1,4,2021,3,6,0.012273593898951383,8392,103.0
2021-04-18,0.0,1,4,2021,3,7,0.007955355022559962,8422,67.0
2021-04-19,60.0,1,4,2021,3,8,0.0,8534,0.0
2021-04-20,109.0,1,4,2021,3,9,0.007051357386296862,8509,60.0
2021-04-21,76.0,1,4,2021,3,10,0.012914691943127962,8440,109.0
2021-04-22,120.0,1,4,2021,3,11,0.009026128266033254,8420,76.0
2021-04-23,94.0,1,4,2021,3,12,0.014359219815723346,8357,120.0
2021-04-24,55.0,1,4,2021,3,13,0.01128180508881421,8332,94.0
2021-04-25,0.0,1,4,2021,3,14,0.006591562799616491,8344,55.0
2021-04-26,79.0,1,4,2021,3,15,0.0,8387,0.0
2021-04-27,59.0,1,4,2021,3,16,0.009482655143440164,8331,79.0
2021-04-28,54.0,1,4,2021,3,17,0.007108433734939759,8300,59.0
2021-04-29,119.0,1,4,2021,3,18,0.0065099457504520794,8295,54.0
2021-04-30,97.0,1,4,2021,3,19,0.01447512468069578,8221,119.0
2021-05-01,0.0,1,5,2021,3,20,0.011891626823587104,8157,97.0
2021-05-02,0.0,1,5,2021,3,21,0.0,8165,0.0
2021-05-03,0.0,1,5,2021,3,22,0.0,8165,0.0
2021-05-04,24.0,1,5,2021,3,23,0.0,8165,0.0
2021-05-05,43.0,1,5,2021,3,24,0.0029182879377431907,8224,24.0
2021-05-06,46.0,1,5,2021,3,25,0.005237515225334957,8210,43.0
2021-05-07,82.0,1,5,2021,3,26,0.005606337599024984,8205,46.0
2021-05-08,50.0,1,5,2021,3,27,0.010042865890998162,8165,82.0
2021-05-09,0.0,1,5,2021,3,28,0.006136475208640157,8148,50.0
2021-05-10,70.0,1,5,2021,3,29,0.0,8184,0.0
2021-05-11,37.0,1,5,2021,3,30,0.00859106529209622,8148,70.0
2021-05-12,22.0,1,5,2021,4,1,0.004547689282202556,8136,37.0
2021-05-13,59.0,1,5,2021,4,2,0.002698393229486079,8153,22.0
2021-05-14,39.0,1,5,2021,4,3,0.007233051366924114,8157,59.0
2021-05-15,22.0,1,5,2021,4,4,0.004775315293253337,8167,39.0
2021-05-16,0.0,1,5,2021,4,5,0.0026865307119306385,8189,22.0
2021-05-17,38.0,1,5,2021,4,6,0.0,8241,0.0
2021-05-18,36.0,1,5,2021,4,7,0.004604386283775597,8253,38.0
2021-05-19,25.0,1,5,2021,4,8,0.004362050163576881,8253,36.0
2021-05-20,63.0,1,5,2021,4,9,0.0030193236714975845,8280,25.0
2021-05-21,67.0,1,5,2021,4,10,0.007616974972796518,8271,63.0
2021-05-22,27.0,1,5,2021,4,11,0.008130081300813009,8241,67.0
2021-05-23,0.0,1,5,2021,4,12,0.003269952767348916,8257,27.0
2021-05-24,49.0,1,5,2021,4,13,0.0,8297,0.0
2021-05-25,52.0,1,5,2021,4,14,0.00592503022974607,8270,49.0
2021-05-26,45.0,1,5,2021,4,15,0.006296924194720271,8258,52.0
2021-05-27,110.0,1,5,2021,4,16,0.005453223460979157,8252,45.0
2021-05-28,80.0,1,5,2021,4,17,0.013440860215053764,8184,110.0
2021-05-29,72.0,1,5,2021,4,18,0.00981474665685192,8151,80.0
2021-05-30,0.0,1,5,2021,4,19,0.008881213765881336,8107,72.0
2021-05-31,90.0,1,5,2021,4,20,0.0,8139,0.0
2021-06-01,38.0,1,6,2021,4,21,0.011137235490657097,8081,90.0
2021-06-02,13.0,1,6,2021,4,22,0.004666011787819254,8144,38.0
2021-06-03,47.0,1,6,2021,4,23,0.0015909925345734916,8171,13.0
2021-06-04,54.0,1,6,2021,4,24,0.005756276791181874,8165,47.0
2021-06-05,0.0,1,6,2021,4,25,0.006614404703576678,8164,54.0
2021-06-06,56.0,1,6,2021,4,26,0.0,8210,0.0
2021-06-07,77.0,1,6,2021,4,27,0.006867794947265146,8154,56.0
2021-06-08,41.0,1,6,2021,4,28,0.009438587889188527,8158,77.0
2021-06-09,25.0,1,6,2021,4,29,0.005038092897517818,8138,41.0
2021-06-10,72.0,1,6,2021,5,1,0.0030667320902845927,8152,25.0
2021-06-11,58.0,1,6,2021,5,2,0.008856088560885609,8130,72.0
2021-06-12,51.0,1,6,2021,5,3,0.007156959526159921,8104,58.0
2021-06-13,0.0,1,6,2021,5,4,0.00630485844974657,8089,51.0
2021-06-14,0.0,1,6,2021,5,5,0.0,8121,0.0
2021-06-15,15.0,1,6,2021,5,6,0.0,8121,0.0
2021-06-16,22.0,1,6,2021,5,7,0.0018454724409448819,8128,15.0
2021-06-17,13.0,1,6,2021,5,8,0.002708692440285644,8122,22.0
2021-06-18,43.0,1,6,2021,5,9,0.0015964632199435098,8143,13.0
2021-06-19,17.0,1,6,2021,5,10,0.005277368679430535,8148,43.0
2021-06-20,0.0,1,6,2021,5,11,0.002081292850146915,8168,17.0
2021-06-21,29.0,1,6,2021,5,12,0.0,8220,0.0
2021-06-22,39.0,1,6,2021,5,13,0.003524978728576638,8227,29.0
2021-06-23,24.0,1,6,2021,5,14,0.0047520409406604115,8207,39.0
2021-06-24,72.0,1,6,2021,5,15,0.0029221965177158166,8213,24.0
2021-06-25,55.0,1,6,2021,5,16,0.00879872907246731,8183,72.0
2021-06-26,43.0,1,6,2021,5,17,0.006731946144430845,8170,55.0
2021-06-27,0.0,1,6,2021,5,18,0.005276073619631902,8150,43.0
2021-06-28,43.0,1,6,2021,5,19,0.0,8176,0.0
2021-06-29,24.0,1,6,2021,5,20,0.005272192251103482,8156,43.0
2021-06-30,26.0,1,6,2021,5,21,0.0029418975239029173,8158,24.0
2021-07-01,31.0,1,7,2021,5,22,0.0031800391389432484,8176,26.0
2021-07-02,18.0,1,7,2021,5,23,0.003758486905916586,8248,31.0
2021-07-03,14.0,1,7,2021,5,24,0.0021712907117008443,8290,18.0
2021-07-04,0.0,1,7,2021,5,25,0.0016778523489932886,8344,14.0
2021-07-05,28.0,1,7,2021,5,26,0.0,8537,0.0
2021-07-06,16.0,1,7,2021,5,27,0.003252410268323847,8609,28.0
2021-07-07,45.0,1,7,2021,5,28,0.0018248175182481751,8768,16.0
2021-07-08,76.0,1,7,2021,5,29,0.005129374216345605,8773,45.0
2021-07-09,51.0,1,7,2021,5,30,0.008674808811779478,8761,76.0
2021-07-10,17.0,1,7,2021,6,1,0.005799408687741642,8794,51.0
2021-07-11,0.0,1,7,2021,6,2,0.0019241652518392756,8835,17.0
2021-07-12,51.0,1,7,2021,6,3,0.0,8930,0.0
2021-07-13,25.0,1,7,2021,6,4,0.005742596554442068,8881,51.0
2021-07-14,43.0,1,7,2021,6,5,0.002796107817917459,8941,25.0
2021-07-15,71.0,1,7,2021,6,6,0.004796430563301729,8965,43.0
2021-07-16,38.0,1,7,2021,6,7,0.00791174504123022,8974,71.0
2021-07-17,19.0,1,7,2021,6,8,0.004158004158004158,9139,38.0
2021-07-18,0.0,1,7,2021,6,9,0.0020614082673321038,9217,19.0
2021-07-19,56.0,1,7,2021,6,10,0.0,9293,0.0
2021-07-20,61.0,1,7,2021,6,11,0.006060606060606061,9240,56.0
2021-07-21,38.0,1,7,2021,6,12,0.006588184469165137,9259,61.0
2021-07-22,77.0,1,7,2021,6,13,0.004099687129140144,9269,38.0
2021-07-23,80.0,1,7,2021,6,14,0.008336039839774819,9237,77.0
2021-07-24,40.0,1,7,2021,6,15,0.00867396725577361,9223,80.0
2021-07-25,1.0,1,7,2021,6,16,0.004335103500596077,9227,40.0
2021-07-26,37.0,1,7,2021,6,17,0.00010796804145972792,9262,1.0
2021-07-27,44.0,1,7,2021,6,18,0.004009536194191591,9228,37.0
2021-07-28,49.0,1,7,2021,6,19,0.004761904761904762,9240,44.0
2021-07-29,65.0,1,7,2021,6,20,0.005312804944161336,9223,49.0
2021-07-30,55.0,1,7,2021,6,21,0.007069828148792691,9194,65.0
2021-07-31,47.0,1,7,2021,6,22,0.0059978189749182115,9170,55.0
2021-08-01,0.0,1,8,2021,6,23,0.005136612021857924,9150,47.0
2021-08-02,24.0,1,8,2021,6,24,0.0,9206,0.0
2021-08-03,24.0,1,8,2021,6,25,0.00261295590636908,9185,24.0
2021-08-04,9.0,1,8,2021,6,26,0.002606712284131639,9207,24.0
2021-08-05,81.0,1,8,2021,6,27,0.0009745533297238765,9235,9.0
2021-08-06,68.0,1,8,2021,6,28,0.008803390935767852,9201,81.0
2021-08-07,39.0,1,8,2021,6,29,0.007423580786026201,9160,68.0
2021-08-08,0.0,1,8,2021,7,1,0.0042608980662078005,9153,39.0
2021-08-09,67.0,1,8,2021,7,2,0.0,9187,0.0
2021-08-10,47.0,1,8,2021,7,3,0.00732801049983594,9143,67.0
2021-08-11,24.0,1,8,2021,7,4,0.0051569014702655255,9114,47.0
2021-08-12,58.0,1,8,2021,7,5,0.0026324448831852583,9117,24.0
2021-08-13,55.0,1,8,2021,7,6,0.006377130291368884,9095,58.0
2021-08-14,31.0,1,8,2021,7,7,0.006066622545775425,9066,55.0
2021-08-15,0.0,1,8,2021,7,8,0.0034220112595209186,9059,31.0
2021-08-16,73.0,1,8,2021,7,9,0.0,9084,0.0
2021-08-17,43.0,1,8,2021,7,10,0.008093126385809312,9020,73.0
2021-08-18,23.0,1,8,2021,7,11,0.00478202846975089,8992,43.0
2021-08-19,65.0,1,8,2021,7,12,0.002555839537726414,8999,23.0
2021-08-20,68.0,1,8,2021,7,13,0.0072447614801605,8972,65.0
2021-08-21,56.0,1,8,2021,7,14,0.007617340651954744,8927,68.0
2021-08-22,0.0,1,8,2021,7,15,0.006294256490952006,8897,56.0
2021-08-23,126.0,1,8,2021,7,16,0.0,8911,0.0
2021-08-24,60.0,1,8,2021,7,17,0.014339364970979856,8787,126.0
2021-08-25,55.0,1,8,2021,7,18,0.006850097043041443,8759,60.0
2021-08-26,142.0,1,8,2021,7,19,0.006297229219143577,8734,55.0
2021-08-27,65.0,1,8,2021,7,20,0.0164771408679508,8618,142.0
2021-08-28,55.0,1,8,2021,7,21,0.007573992076439058,8582,65.0
2021-08-29,0.0,1,8,2021,7,22,0.006427486268552063,8557,55.0
2021-08-30,64.0,1,8,2021,7,23,0.0,8578,0.0
2021-08-31,66.0,1,8,2021,7,24,0.007516147974163241,8515,64.0
2021-09-01,36.0,1,9,2021,7,25,0.007775683317624882,8488,66.0
2021-09-02,36.0,1,9,2021,7,26,0.004220893422441084,8529,36.0
2021-09-03,38.0,1,9,2021,7,27,0.004213976354910453,8543,36.0
2021-09-04,39.0,1,9,2021,7,28,0.004448086152405478,8543,38.0
2021-09-05,0.0,1,9,2021,7,29,0.004562470753392607,8548,39.0
2021-09-06,152.0,1,9,2021,7,30,0.0,8608,0.0
2021-09-07,33.0,1,9,2021,8,1,0.017962656582368234,8462,152.0
2021-09-08,21.0,1,9,2021,8,2,0.0038873836729885736,8489,33.0
2021-09-09,82.0,1,9,2021,8,3,0.0024673951357067326,8511,21.0
2021-09-10,41.0,1,9,2021,8,4,0.009690380524698653,8462,82.0
2021-09-11,24.0,1,9,2021,8,5,0.004844045368620038,8464,41.0
2021-09-12,0.0,1,9,2021,8,6,0.0028308563340410475,8478,24.0
2021-09-13,27.0,1,9,2021,8,7,0.0,8510,0.0
2021-09-14,21.0,1,9,2021,8,8,0.003182086034177961,8485,27.0
2021-09-15,32.0,1,9,2021,8,9,0.0024676850763807284,8510,21.0
2021-09-16,38.0,1,9,2021,8,10,0.0037501464900972694,8533,32.0
2021-09-17,30.0,1,9,2021,8,11,0.004456432508502404,8527,38.0
2021-09-18,8.0,1,9,2021,8,12,0.0035244360902255637,8512,30.0
2021-09-19,0.0,1,9,2021,8,13,0.0009372071227741331,8536,8.0
2021-09-20,21.0,1,9,2021,8,14,0.0,8566,0.0
2021-09-21,0.0,1,9,2021,8,15,0.0024575775307197193,8545,21.0
2021-09-22,31.0,1,9,2021,8,16,0.0,8545,0.0
2021-09-23,38.0,1,9,2021,8,17,0.003625730994152047,8550,31.0
2021-09-24,20.0,1,9,2021,8,18,0.004454342984409799,8531,38.0
2021-09-25,37.0,1,9,2021,8,19,0.002340276152586005,8546,20.0
2021-09-26,0.0,1,9,2021,8,20,0.004335598781345208,8534,37.0
2021-09-27,87.0,1,9,2021,8,21,0.0,8563,0.0
2021-09-28,72.0,1,9,2021,8,22,0.010261854210898797,8478,87.0
2021-09-29,62.0,1,9,2021,8,23,0.00852575488454707,8445,72.0
2021-09-30,119.0,1,9,2021,8,24,0.0073686712621820775,8414,62.0
2021-10-01,0.0,1,10,2021,8,25,0.014270296198584963,8339,119.0
2021-10-02,0.0,1,10,2021,8,26,0.0,8375,0.0
2021-10-03,0.0,1,10,2021,8,27,0.0,8375,0.0
2021-10-04,0.0,1,10,2021,8,28,0.0,8375,0.0
