,离职人数,疫情等级,月份,lunar_year,lunar_month,lunar_day,离职人数比,前一天在职人数,前一天离职人数
2023-04-08,15.0,0,4,2023,2,18,0.0013028544356271468,8443,11.0
2023-04-09,0.0,0,4,2023,2,19,0.0017747278750591575,8452,15.0
2023-04-10,89.0,0,4,2023,2,20,0.0,8472,0.0
2023-04-11,33.0,0,4,2023,2,21,0.010616724323034713,8383,89.0
2023-04-12,18.0,0,4,2023,2,22,0.0039197054281981236,8419,33.0
2023-04-13,47.0,0,4,2023,2,23,0.002129925452609159,8451,18.0
2023-04-14,49.0,0,4,2023,2,24,0.005555555555555556,8460,47.0
2023-04-15,51.0,0,4,2023,2,25,0.0057988165680473375,8450,49.0
2023-04-16,0.0,0,4,2023,2,26,0.0060219624512929506,8469,51.0
2023-04-17,31.0,0,4,2023,2,27,0.0,8564,0.0
2023-04-18,29.0,0,4,2023,2,28,0.00363295441228173,8533,31.0
2023-04-19,34.0,0,4,2023,2,29,0.0033752327746741154,8592,29.0
2023-04-20,78.0,0,4,2023,3,1,0.0039013195639701665,8715,34.0
2023-04-21,103.0,0,4,2023,3,2,0.008834522595990485,8829,78.0
2023-04-22,30.0,0,4,2023,3,3,0.011603019037963276,8877,103.0
2023-04-23,1.0,0,4,2023,3,4,0.003301782962799912,9086,30.0
2023-04-24,181.0,0,4,2023,3,5,0.00010869565217391305,9200,1.0
2023-04-25,87.0,0,4,2023,3,6,0.020068743763166648,9019,181.0
2023-04-26,140.0,0,4,2023,3,7,0.009514435695538058,9144,87.0
2023-04-27,344.0,0,4,2023,3,8,0.015330705212439772,9132,140.0
2023-04-28,306.0,0,4,2023,3,9,0.038328690807799444,8975,344.0
2023-04-29,5.0,0,4,2023,3,10,0.0347845856542003,8797,306.0
2023-04-30,0.0,0,4,2023,3,11,0.0005607895917451772,8916,5.0
2023-05-01,0.0,0,5,2023,3,12,0.0,9018,0.0
2023-05-02,114.0,0,5,2023,3,13,0.0,9035,0.0
2023-05-03,70.0,0,5,2023,3,14,0.012778836453312408,8921,114.0
2023-05-04,93.0,0,5,2023,3,15,0.007847533632286996,8920,70.0
2023-05-05,237.0,0,5,2023,3,16,0.010365581810075792,8972,93.0
2023-05-06,48.0,0,5,2023,3,17,0.026611273298899618,8906,237.0
2023-05-07,10.0,0,5,2023,3,18,0.0053232782521903076,9017,48.0
2023-05-08,127.0,0,5,2023,3,19,0.0010893246187363835,9180,10.0
2023-05-09,89.0,0,5,2023,3,20,0.014028498840163483,9053,127.0
2023-05-10,115.0,0,5,2023,3,21,0.009658166033640803,9215,89.0
2023-05-11,210.0,0,5,2023,3,22,0.012402933563416738,9272,115.0
2023-05-12,148.0,0,5,2023,3,23,0.022779043280182234,9219,210.0
2023-05-13,26.0,0,5,2023,3,24,0.01616426387068589,9156,148.0
2023-05-14,0.0,0,5,2023,3,25,0.0028236316246741965,9208,26.0
2023-05-15,162.0,0,5,2023,3,26,0.0,9277,0.0
2023-05-16,70.0,0,5,2023,3,27,0.01777290181020296,9115,162.0
2023-05-17,63.0,0,5,2023,3,28,0.007646930303692375,9154,70.0
2023-05-18,104.0,0,5,2023,3,29,0.006858262573481384,9186,63.0
2023-05-19,63.0,0,5,2023,4,1,0.011351233355162629,9162,104.0
2023-05-20,23.0,0,5,2023,4,2,0.006865736704446382,9176,63.0
2023-05-21,1.0,0,5,2023,4,3,0.00249025552187094,9236,23.0
2023-05-22,73.0,0,5,2023,4,4,0.00010759629868732516,9294,1.0
2023-05-23,65.0,0,5,2023,4,5,0.007916711853378158,9221,73.0
2023-05-24,64.0,0,5,2023,4,6,0.007021713298044723,9257,65.0
2023-05-25,134.0,0,5,2023,4,7,0.0068958086413102035,9281,64.0
2023-05-26,91.0,0,5,2023,4,8,0.014562051727885243,9202,134.0
2023-05-27,26.0,0,5,2023,4,9,0.009931245225362872,9163,91.0
2023-05-28,0.0,0,5,2023,4,10,0.0028208744710860366,9217,26.0
2023-05-29,118.0,0,5,2023,4,11,0.0,9265,0.0
2023-05-30,50.0,0,5,2023,4,12,0.012763656030286641,9245,118.0
2023-05-31,56.0,0,5,2023,4,13,0.005400151204233718,9259,50.0
2023-06-01,160.0,0,6,2023,4,14,0.005910914080641756,9474,56.0
2023-06-02,102.0,0,6,2023,4,15,0.01666145996042903,9603,160.0
2023-06-03,25.0,0,6,2023,4,16,0.010521972354033423,9694,102.0
2023-06-04,4.0,0,6,2023,4,17,0.0025319019647559245,9874,25.0
2023-06-05,162.0,0,6,2023,4,18,0.0003970223325062035,10075,4.0
2023-06-06,125.0,0,6,2023,4,19,0.01634217693937254,9913,162.0
2023-06-07,113.0,0,6,2023,4,20,0.012483771097573156,10013,125.0
2023-06-08,204.0,0,6,2023,4,21,0.011297740451909618,10002,113.0
2023-06-09,123.0,0,6,2023,4,22,0.020687557042896258,9861,204.0
2023-06-10,22.0,0,6,2023,4,23,0.012534393151941303,9813,123.0
2023-06-11,0.0,0,6,2023,4,24,0.002231463637285729,9859,22.0
2023-06-12,107.0,0,6,2023,4,25,0.0,9931,0.0
2023-06-13,59.0,0,6,2023,4,26,0.010891693811074918,9824,107.0
2023-06-14,57.0,0,6,2023,4,27,0.00595718901453958,9904,59.0
2023-06-15,99.0,0,6,2023,4,28,0.0057200200702458605,9965,57.0
2023-06-16,68.0,0,6,2023,4,29,0.009918845807033363,9981,99.0
2023-06-17,37.0,0,6,2023,4,30,0.0067607874328892426,10058,68.0
2023-06-18,0.0,0,6,2023,5,1,0.003641015548120449,10162,37.0
2023-06-19,70.0,0,6,2023,5,2,0.0,10286,0.0
2023-06-20,38.0,0,6,2023,5,3,0.006851996867658575,10216,70.0
2023-06-21,119.0,0,6,2023,5,4,0.0036605336672767557,10381,38.0
2023-06-22,7.0,0,6,2023,5,5,0.011395192952216795,10443,119.0
2023-06-23,11.0,0,6,2023,5,6,0.0006707550785741664,10436,7.0
2023-06-24,8.0,0,6,2023,5,7,0.0010381275953189883,10596,11.0
2023-06-25,0.0,0,6,2023,5,8,0.0007485029940119761,10688,8.0
2023-06-26,164.0,0,6,2023,5,9,0.0,10868,0.0
2023-06-27,63.0,0,6,2023,5,10,0.015321375186846039,10704,164.0
2023-06-28,94.0,0,6,2023,5,11,0.005809128630705394,10845,63.0
2023-06-29,157.0,0,6,2023,5,12,0.008664393031615817,10849,94.0
2023-06-30,135.0,0,6,2023,5,13,0.014653724099309314,10714,157.0
2023-07-01,31.0,0,7,2023,5,14,0.012723845428840716,10610,135.0
2023-07-02,0.0,0,7,2023,5,15,0.002905886764154481,10668,31.0
2023-07-03,98.0,0,7,2023,5,16,0.0,10699,0.0
2023-07-04,20.0,0,7,2023,5,17,0.009244410904631638,10601,98.0
2023-07-05,39.0,0,7,2023,5,18,0.0018611576400521124,10746,20.0
2023-07-06,91.0,0,7,2023,5,19,0.003613787991104522,10792,39.0
2023-07-07,75.0,0,7,2023,5,20,0.008384005896443707,10854,91.0
2023-07-08,26.0,0,7,2023,5,21,0.006892748828232699,10881,75.0
2023-07-09,1.0,0,7,2023,5,22,0.0023698842402698024,10971,26.0
2023-07-10,88.0,0,7,2023,5,23,9.055510278004166e-05,11043,1.0
2023-07-11,37.0,0,7,2023,5,24,0.008032861706983113,10955,88.0
2023-07-12,64.0,0,7,2023,5,25,0.003327637377462002,11119,37.0
2023-07-13,126.0,0,7,2023,5,26,0.005701051131302334,11226,64.0
2023-07-14,104.0,0,7,2023,5,27,0.011177148939945002,11273,126.0
2023-07-15,28.0,0,7,2023,5,28,0.00917998058081031,11329,104.0
2023-07-16,1.0,0,7,2023,5,29,0.0024602407521307442,11381,28.0
2023-07-17,112.0,0,7,2023,5,30,8.692628650904033e-05,11504,1.0
2023-07-18,125.0,0,7,2023,6,1,0.009443507588532884,11860,112.0
2023-07-19,112.0,0,7,2023,6,2,0.010337413165729408,12092,125.0
2023-07-20,167.0,0,7,2023,6,3,0.009239399439036462,12122,112.0
2023-07-21,156.0,0,7,2023,6,4,0.013838249917136228,12068,167.0
2023-07-22,57.0,0,7,2023,6,5,0.012885107788882464,12107,156.0
2023-07-23,3.0,0,7,2023,6,6,0.004668687034155131,12209,57.0
2023-07-24,179.0,0,7,2023,6,7,0.00024040387851590673,12479,3.0
2023-07-25,119.0,0,7,2023,6,8,0.014552845528455285,12300,179.0
2023-07-26,79.0,0,7,2023,6,9,0.00953372856913956,12482,119.0
2023-07-27,255.0,0,7,2023,6,10,0.006336728964466191,12467,79.0
2023-07-28,152.0,0,7,2023,6,11,0.020636076717649915,12357,255.0
2023-07-29,26.0,0,7,2023,6,12,0.012390967636749002,12267,152.0
2023-07-30,1.0,0,7,2023,6,13,0.002109533468559838,12325,26.0
2023-07-31,166.0,0,7,2023,6,14,8.08996035919424e-05,12361,1.0
2023-08-01,91.0,0,8,2023,6,15,0.013612136121361213,12195,166.0
2023-08-02,95.0,0,8,2023,6,16,0.007420091324200913,12264,91.0
2023-08-03,190.0,0,8,2023,6,17,0.00770666017684757,12327,95.0
2023-08-04,159.0,0,8,2023,6,18,0.015442132639791937,12304,190.0
2023-08-05,61.0,0,8,2023,6,19,0.012875536480686695,12349,159.0
2023-08-06,5.0,0,8,2023,6,20,0.0049027487542195785,12442,61.0
2023-08-07,209.0,0,8,2023,6,21,0.0003976459360585335,12574,5.0
2023-08-08,104.0,0,8,2023,6,22,0.016901180656639172,12366,209.0
2023-08-09,109.0,0,8,2023,6,23,0.008347379404446584,12459,104.0
2023-08-10,256.0,0,8,2023,6,24,0.008731175905158603,12484,109.0
2023-08-11,172.0,0,8,2023,6,25,0.020816392909416167,12298,256.0
2023-08-12,48.0,0,8,2023,6,26,0.014112241549064654,12188,172.0
2023-08-13,0.0,0,8,2023,6,27,0.003935716628402755,12196,48.0
2023-08-14,204.0,0,8,2023,6,28,0.0,12240,0.0
2023-08-15,96.0,0,8,2023,6,29,0.01694915254237288,12036,204.0
2023-08-16,70.0,0,8,2023,7,1,0.007981376787495843,12028,96.0
2023-08-17,204.0,0,8,2023,7,2,0.005832847262728106,12001,70.0
2023-08-18,244.0,0,8,2023,7,3,0.01721228484643942,11852,204.0
2023-08-19,49.0,0,8,2023,7,4,0.020958598179007044,11642,244.0
2023-08-20,0.0,0,8,2023,7,5,0.00420889881463666,11642,49.0
2023-08-21,279.0,0,8,2023,7,6,0.0,11677,0.0
2023-08-22,131.0,0,8,2023,7,7,0.024477978592735566,11398,279.0
2023-08-23,122.0,0,8,2023,7,8,0.01157243816254417,11320,131.0
2023-08-24,275.0,0,8,2023,7,9,0.010857956568173727,11236,122.0
2023-08-25,298.0,0,8,2023,7,10,0.024943310657596373,11025,275.0
2023-08-26,49.0,0,8,2023,7,11,0.027659179506218674,10774,298.0
2023-08-27,0.0,0,8,2023,7,12,0.004557291666666667,10752,49.0
2023-08-28,277.0,0,8,2023,7,13,0.0,10794,0.0
2023-08-29,37.0,0,8,2023,7,14,0.026338309403822383,10517,277.0
2023-08-30,38.0,0,8,2023,7,15,0.00351010340574898,10541,37.0
2023-08-31,184.0,0,8,2023,7,16,0.003601213040181956,10552,38.0
2023-09-01,0.0,0,9,2023,7,17,0.01768550557477893,10404,184.0
2023-09-02,0.0,0,9,2023,7,18,0.0,10477,0.0
2023-09-03,0.0,0,9,2023,7,19,0.0,10477,0.0
2023-09-04,332.0,0,9,2023,7,20,0.0,10483,0.0
2023-09-05,43.0,0,9,2023,7,21,0.03270613732637179,10151,332.0
2023-09-06,23.0,0,9,2023,7,22,0.004213620774130328,10205,43.0
2023-09-07,98.0,0,9,2023,7,23,0.0022480695924152086,10231,23.0
2023-09-08,106.0,0,9,2023,7,24,0.009618215722838355,10189,98.0
2023-09-09,35.0,0,9,2023,7,25,0.010449526813880125,10144,106.0
2023-09-10,0.0,0,9,2023,7,26,0.0034479361639247366,10151,35.0
2023-09-11,46.0,0,9,2023,7,27,0.0,10185,0.0
2023-09-12,19.0,0,9,2023,7,28,0.004536936581516915,10139,46.0
2023-09-13,14.0,0,9,2023,7,29,0.0018640243304228392,10193,19.0
2023-09-14,86.0,0,9,2023,7,30,0.001369997064292005,10219,14.0
2023-09-15,63.0,0,9,2023,8,1,0.00844959717036746,10178,86.0
2023-09-16,16.0,0,9,2023,8,2,0.006213630535555775,10139,63.0
2023-09-17,0.0,0,9,2023,8,3,0.001574493209998032,10162,16.0
2023-09-18,67.0,0,9,2023,8,4,0.0,10180,0.0
2023-09-19,45.0,0,9,2023,8,5,0.006625135963611193,10113,67.0
2023-09-20,27.0,0,9,2023,8,6,0.00445588672145757,10099,45.0
2023-09-21,40.0,0,9,2023,8,7,0.002665613584756639,10129,27.0
2023-09-22,64.0,0,9,2023,8,8,0.003946329913180742,10136,40.0
2023-09-23,15.0,0,9,2023,8,9,0.0063322449787276145,10107,64.0
2023-09-24,0.0,0,9,2023,8,10,0.0014784151389710231,10146,15.0
2023-09-25,122.0,0,9,2023,8,11,0.0,10168,0.0
2023-09-26,56.0,0,9,2023,8,12,0.012144136969938284,10046,122.0
2023-09-27,63.0,0,9,2023,8,13,0.005577689243027889,10040,56.0
2023-09-28,164.0,0,9,2023,8,14,0.006293706293706294,10010,63.0
2023-09-29,1.0,0,9,2023,8,15,0.01661432478978827,9871,164.0
2023-09-30,0.0,0,9,2023,8,16,0.00010131712259371833,9870,1.0
2023-10-01,1.0,0,10,2023,8,17,0.0,9893,0.0
2023-10-02,0.0,0,10,2023,8,18,0.00010088781275221953,9912,1.0
2023-10-03,0.0,0,10,2023,8,19,0.0,9912,0.0
2023-10-04,0.0,0,10,2023,8,20,0.0,9912,0.0
2023-10-05,35.0,0,10,2023,8,21,0.0,9912,0.0
2023-10-06,20.0,0,10,2023,8,22,0.003543586109142452,9877,35.0
2023-10-07,7.0,0,10,2023,8,23,0.0020167389331451043,9917,20.0
2023-10-08,0.0,0,10,2023,8,24,0.0007033055360192907,9953,7.0
2023-10-09,54.0,0,10,2023,8,25,0.0,9974,0.0
2023-10-10,51.0,0,10,2023,8,26,0.005443548387096774,9920,54.0
2023-10-11,34.0,0,10,2023,8,27,0.005140610825521621,9921,51.0
2023-10-12,52.0,0,10,2023,8,28,0.003424657534246575,9928,34.0
2023-10-13,50.0,0,10,2023,8,29,0.005241407116218123,9921,52.0
2023-10-14,11.0,0,10,2023,8,30,0.005056122964910506,9889,50.0
2023-10-15,0.0,0,10,2023,9,1,0.0011096539897104813,9913,11.0
2023-10-16,47.0,0,10,2023,9,2,0.0,9945,0.0
2023-10-17,34.0,0,10,2023,9,3,0.004748434027076177,9898,47.0
2023-10-18,24.0,0,10,2023,9,4,0.003430531732418525,9911,34.0
2023-10-19,51.0,0,10,2023,9,5,0.0024186234001813967,9923,24.0
2023-10-20,35.0,0,10,2023,9,6,0.005144240468025015,9914,51.0
2023-10-21,11.0,0,10,2023,9,7,0.0035332121946295173,9906,35.0
2023-10-22,0.0,0,10,2023,9,8,0.0011082006850695145,9926,11.0
2023-10-23,79.0,0,10,2023,9,9,0.0,9946,0.0
2023-10-24,31.0,0,10,2023,9,10,0.008006486267355832,9867,79.0
2023-10-25,36.0,0,10,2023,9,11,0.003138287102652359,9878,31.0
2023-10-26,65.0,0,10,2023,9,12,0.0036500050694514854,9863,36.0
2023-10-27,64.0,0,10,2023,9,13,0.006618470624172691,9821,65.0
2023-10-28,19.0,0,10,2023,9,14,0.006538618716796077,9788,64.0
2023-10-29,0.0,0,10,2023,9,15,0.0019354181521849853,9817,19.0
2023-10-30,64.0,0,10,2023,9,16,0.0,9840,0.0
2023-10-31,36.0,0,10,2023,9,17,0.006546644844517185,9776,64.0
2023-11-01,28.0,0,11,2023,9,18,0.0036719706242350062,9804,36.0
2023-11-02,55.0,0,11,2023,9,19,0.0028524857375713123,9816,28.0
2023-11-03,49.0,0,11,2023,9,20,0.005619125459746629,9788,55.0
2023-11-04,6.0,0,11,2023,9,21,0.005022550225502255,9756,49.0
2023-11-05,0.0,0,11,2023,9,22,0.0006135596686777789,9779,6.0
2023-11-06,82.0,0,11,2023,9,23,0.0,9797,0.0
2023-11-07,32.0,0,11,2023,9,24,0.008440555841482244,9715,82.0
2023-11-08,21.0,0,11,2023,9,25,0.0032955715756951597,9710,32.0
2023-11-09,70.0,0,11,2023,9,26,0.00216116085211485,9717,21.0
2023-11-10,45.0,0,11,2023,9,27,0.007237386269644334,9672,70.0
2023-11-11,10.0,0,11,2023,9,28,0.004663695719763706,9649,45.0
2023-11-12,0.0,0,11,2023,9,29,0.0010350895352447987,9661,10.0
2023-11-13,39.0,0,11,2023,10,1,0.0,9677,0.0
2023-11-14,9.0,0,11,2023,10,2,0.004046482672753683,9638,39.0
2023-11-15,20.0,0,11,2023,10,3,0.0009323526364860666,9653,9.0
2023-11-16,45.0,0,11,2023,10,4,0.002072538860103627,9650,20.0
2023-11-17,31.0,0,11,2023,10,5,0.004673382490393603,9629,45.0
2023-11-18,4.0,0,11,2023,10,6,0.0032224532224532226,9620,31.0
2023-11-19,0.0,0,11,2023,10,7,0.0004149377593360996,9640,4.0
2023-11-20,42.0,0,11,2023,10,8,0.0,9651,0.0
2023-11-21,15.0,0,11,2023,10,9,0.004370902279113331,9609,42.0
2023-11-22,15.0,0,11,2023,10,10,0.001560549313358302,9612,15.0
2023-11-23,67.0,0,11,2023,10,11,0.0015595757953836558,9618,15.0
2023-11-24,34.0,0,11,2023,10,12,0.007009834693450513,9558,67.0
2023-11-25,15.0,0,11,2023,10,13,0.0035658101730466703,9535,34.0
2023-11-26,0.0,0,11,2023,10,14,0.0015746378332983414,9526,15.0
2023-11-27,40.0,0,11,2023,10,15,0.0,9529,0.0
2023-11-28,25.0,0,11,2023,10,16,0.004215407313731689,9489,40.0
2023-11-29,36.0,0,11,2023,10,17,0.0026390794890742107,9473,25.0
2023-11-30,40.0,0,11,2023,10,18,0.003807911994922784,9454,36.0
2023-12-01,34.0,0,12,2023,10,19,0.004246735322221043,9419,40.0
2023-12-02,2.0,0,12,2023,10,20,0.0036177910193658227,9398,34.0
2023-12-03,0.0,0,12,2023,10,21,0.0002126754572522331,9404,2.0
2023-12-04,23.0,0,12,2023,10,22,0.0,9409,0.0
2023-12-05,9.0,0,12,2023,10,23,0.002450458129128489,9386,23.0
2023-12-06,25.0,0,12,2023,10,24,0.0009590792838874681,9384,9.0
2023-12-07,32.0,0,12,2023,10,25,0.002668944165688054,9367,25.0
2023-12-08,15.0,0,12,2023,10,26,0.003425757413553153,9341,32.0
2023-12-09,11.0,0,12,2023,10,27,0.001607717041800643,9330,15.0
2023-12-10,1.0,0,12,2023,10,28,0.001180130887243858,9321,11.0
2023-12-11,25.0,0,12,2023,10,29,0.00010719262514738985,9329,1.0
2023-12-12,11.0,0,12,2023,10,30,0.002687016337059329,9304,25.0
2023-12-13,18.0,0,12,2023,11,1,0.0011825413889486132,9302,11.0
2023-12-14,31.0,0,12,2023,11,2,0.0019365250134480904,9295,18.0
2023-12-15,32.0,0,12,2023,11,3,0.0033444816053511705,9269,31.0
2023-12-16,4.0,0,12,2023,11,4,0.003453113197367001,9267,32.0
2023-12-17,0.0,0,12,2023,11,5,0.00043033889187735344,9295,4.0
2023-12-18,41.0,0,12,2023,11,6,0.0,9306,0.0
2023-12-19,83.0,0,12,2023,11,7,0.004425256341068538,9265,41.0
2023-12-20,36.0,0,12,2023,11,8,0.009037456445993032,9184,83.0
2023-12-21,32.0,0,12,2023,11,9,0.003932277444019661,9155,36.0
2023-12-22,68.0,0,12,2023,11,10,0.0035026269702276708,9136,32.0
2023-12-23,11.0,0,12,2023,11,11,0.007494764686432271,9073,68.0
2023-12-24,0.0,0,12,2023,11,12,0.0012130569033965593,9068,11.0
2023-12-25,54.0,0,12,2023,11,13,0.0,9074,0.0
2023-12-26,56.0,0,12,2023,11,14,0.00598669623059867,9020,54.0
2023-12-27,41.0,0,12,2023,11,15,0.006241640659830584,8972,56.0
2023-12-28,90.0,0,12,2023,11,16,0.004590237348858038,8932,41.0
2023-12-29,142.0,0,12,2023,11,17,0.010171790235081375,8848,90.0
2023-12-30,1.0,0,12,2023,11,18,0.01630122833199403,8711,142.0
2023-12-31,0.0,0,12,2023,11,19,0.0001147710317915758,8713,1.0
